search_term,stockcode,name,brand,price,cup_price,package_size,image_url,url
Panang Curry Paste,506579,Maesri Panang Curry Paste,Maesri,2.3,$2.02 / 100G,114g,https://cdn0.woolworths.media/content/wowproductimages/small/506579.jpg,https://www.woolworths.com.au/shop/productdetails/506579
Panang Curry Paste,82127,Valcom Thai Panaeng Curry Paste,Valcom,4.3,$2.05 / 100G,210g,https://cdn0.woolworths.media/content/wowproductimages/small/082127.jpg,https://www.woolworths.com.au/shop/productdetails/82127
Panang Curry Paste,224632,Mr Chen's Thai Red Curry Paste,Mr Chen's,2.3,$1.21 / 100G,190g,https://cdn0.woolworths.media/content/wowproductimages/small/224632.jpg,https://www.woolworths.com.au/shop/productdetails/224632
Panang Curry Paste,717669,Ayam Thai Yellow Curry Paste,Ayam,4,$2.16 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/717669.jpg,https://www.woolworths.com.au/shop/productdetails/717669
Panang Curry Paste,6007783,Ayam Balinese Curry Paste,Ayam,4,$2.16 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/6007783.jpg,https://www.woolworths.com.au/shop/productdetails/6007783
Panang Curry Paste,717720,Ayam Malaysian Rendang Curry Paste,Ayam,4,$2.16 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/717720.jpg,https://www.woolworths.com.au/shop/productdetails/717720
Panang Curry Paste,354384,Ayam Paste Thai Massaman Curry,Ayam,4,$2.05 / 100G,195g,https://cdn0.woolworths.media/content/wowproductimages/small/354384.jpg,https://www.woolworths.com.au/shop/productdetails/354384
Panang Curry Paste,45458,Maesri Paste Red Curry,Maesri,2.3,$2.02 / 100G,114g,https://cdn0.woolworths.media/content/wowproductimages/small/045458.jpg,https://www.woolworths.com.au/shop/productdetails/45458
Panang Curry Paste,243694,Ayam Paste Thai Red Curry,Ayam,4,$2.05 / 100G,195g,https://cdn0.woolworths.media/content/wowproductimages/small/243694.jpg,https://www.woolworths.com.au/shop/productdetails/243694
makrut lime leaves,198503,Valcom Ingredients Kaffir Lime Leaves,Valcom,3.2,$0.32 / 10G,100g,https://cdn0.woolworths.media/content/wowproductimages/small/198503.jpg,https://www.woolworths.com.au/shop/productdetails/198503
Dried Red Chillies,136510,Woolworths Red Cayenne Chilli,Woolworths,0.66,$0.66 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/136510.jpg,https://www.woolworths.com.au/shop/productdetails/136510
Dried Red Chillies,876327,Woolworths Red Cayenne Chilli Punnet,Woolworths,4,$80.00 / 1KG,50g,https://cdn0.woolworths.media/content/wowproductimages/small/876327.jpg,https://www.woolworths.com.au/shop/productdetails/876327
Dried Red Chillies,106542,Woolworths Green Cayenne Chilli,Woolworths,0.66,$0.66 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/106542.jpg,https://www.woolworths.com.au/shop/productdetails/106542
Dried Red Chillies,875855,Woolworths Green Cayenne Chilli Punnet,Woolworths,4,$80.00 / 1KG,50g,https://cdn0.woolworths.media/content/wowproductimages/small/875855.jpg,https://www.woolworths.com.au/shop/productdetails/875855
Dried Red Chillies,876280,Woolworths Jalapeno Chilli Punnet,Woolworths,4,$50.00 / 1KG,80g,https://cdn0.woolworths.media/content/wowproductimages/small/876280.jpg,https://www.woolworths.com.au/shop/productdetails/876280
Dried Red Chillies,878644,Woolworths Habanero Chilli Hot Punnet,Woolworths,4,$114.29 / 1KG,35g,https://cdn0.woolworths.media/content/wowproductimages/small/878644.jpg,https://www.woolworths.com.au/shop/productdetails/878644
Dried Red Chillies,136341,Woolworths Bird's Eye Chilli Hot,Woolworths,0.14,$0.14 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/136341.jpg,https://www.woolworths.com.au/shop/productdetails/136341
Dried Red Chillies,189001,Woolworths Birdseye Chilli Hot,Woolworths,4,$100.00 / 1KG,40g,https://cdn0.woolworths.media/content/wowproductimages/small/189001.jpg,https://www.woolworths.com.au/shop/productdetails/189001
Dried Red Chillies,135306,Red Capsicum,Red,1.48,$1.48 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/135306.jpg,https://www.woolworths.com.au/shop/productdetails/135306
Dried Red Chillies,126772,Woolworths Jalapeno Chilli Hot,Woolworths,1.11,$1.11 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/126772.jpg,https://www.woolworths.com.au/shop/productdetails/126772
Shrimp Paste,717730,Ayam Nasi Goreng Paste,Ayam,4,$2.16 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/717730.jpg,https://www.woolworths.com.au/shop/productdetails/717730
Shrimp Paste,6007244,Ayam Sichuan Mapo Tofu Stir Fry Paste,Ayam,4.5,$2.43 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/6007244.jpg,https://www.woolworths.com.au/shop/productdetails/6007244
Shrimp Paste,232514,Ayam Stir Fry Paste Thai Basil Chilli Medium,Ayam,4.5,$2.43 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/232514.jpg,https://www.woolworths.com.au/shop/productdetails/232514
Shrimp Paste,717720,Ayam Malaysian Rendang Curry Paste,Ayam,4,$2.16 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/717720.jpg,https://www.woolworths.com.au/shop/productdetails/717720
Shrimp Paste,717669,Ayam Thai Yellow Curry Paste,Ayam,4,$2.16 / 100G,185g,https://cdn0.woolworths.media/content/wowproductimages/small/717669.jpg,https://www.woolworths.com.au/shop/productdetails/717669
Shrimp Paste,224632,Mr Chen's Thai Red Curry Paste,Mr Chen's,2.3,$1.21 / 100G,190g,https://cdn0.woolworths.media/content/wowproductimages/small/224632.jpg,https://www.woolworths.com.au/shop/productdetails/224632
Shrimp Paste,132541,Tean's Gourmet Rendang Paste,Tean's Gourmet,3,$1.50 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/132541.jpg,https://www.woolworths.com.au/shop/productdetails/132541
Shrimp Paste,765997,Urbane Mess Defining Paste,Urbane Mess,9,$10.59 / 100G,85g,https://cdn0.woolworths.media/content/wowproductimages/small/765997.jpg,https://www.woolworths.com.au/shop/productdetails/765997
Shrimp Paste,901431,Macro Organic Tomato Paste No Added Salt,Macro,1.69,$1.21 / 100G,140g,https://cdn0.woolworths.media/content/wowproductimages/small/901431.jpg,https://www.woolworths.com.au/shop/productdetails/901431
Shrimp Paste,224633,Mr Chen's Thai Green Curry Paste,Mr Chen's,2.3,$1.21 / 100G,190g,https://cdn0.woolworths.media/content/wowproductimages/small/224633.jpg,https://www.woolworths.com.au/shop/productdetails/224633
Galangal,1122717769,The Ginger People Organic Fiji Ginger Syrup 237ml,The Ginger People,7.17,$3.03 / 100ML,237ML,https://cdn0.woolworths.media/content/wowproductimages/small/1122717769.jpg,https://www.woolworths.com.au/shop/productdetails/1122717769
Galangal,1122718991,The Ginger People Gin Gins Original Ginger Chews 42g,The Ginger People,3.07,$7.31 / 100G,42G,https://cdn0.woolworths.media/content/wowproductimages/small/1122718991.jpg,https://www.woolworths.com.au/shop/productdetails/1122718991
Galangal,1122718387,The Ginger People Gin Gins Original Ginger Chews 84g,The Ginger People,4.71,$5.61 / 100G,84G,https://cdn0.woolworths.media/content/wowproductimages/small/1122718387.jpg,https://www.woolworths.com.au/shop/productdetails/1122718387
Galangal,1122719981,The Ginger People Gin Gins Spicy Apple Ginger Chews 84g,The Ginger People,4.71,$5.61 / 100G,84G,https://cdn0.woolworths.media/content/wowproductimages/small/1122719981.jpg,https://www.woolworths.com.au/shop/productdetails/1122719981
Galangal,1122716809,The Ginger People Gin Gins Ginger Candy Chewy Spicy Turmeric 150g,The Ginger People,6.6,$4.40 / 100G,150G,https://cdn0.woolworths.media/content/wowproductimages/small/1122716809.jpg,https://www.woolworths.com.au/shop/productdetails/1122716809
Galangal,1122719845,The Ginger People Gin Gins Hard Ginger Candy Double Strength 84g,The Ginger People,4.71,$5.61 / 100G,84G,https://cdn0.woolworths.media/content/wowproductimages/small/1122719845.jpg,https://www.woolworths.com.au/shop/productdetails/1122719845
Galangal,1122346237,Buderim BioActive Ginger Plus Immunity Shot 350ml,Buderim Ginger,19.95,$2.85 / 1EA,7EA,https://cdn0.woolworths.media/content/wowproductimages/small/1122346237.jpg,https://www.woolworths.com.au/shop/productdetails/1122346237
Galangal,1122352571,Buderim BioActive Ginger+ Hot Gummie Bears 150g,Buderim Ginger,13.6,$13.60 / 1EA,1.0EA,https://cdn0.woolworths.media/content/wowproductimages/small/1122352571.jpg,https://www.woolworths.com.au/shop/productdetails/1122352571
Galangal,1122347369,Buderim BioActive Ginger+ Hot Gummie Bears 25g,Buderim Ginger,5.95,$1.70 / 100ML,350ML,https://cdn0.woolworths.media/content/wowproductimages/small/1122347369.jpg,https://www.woolworths.com.au/shop/productdetails/1122347369
Galangal,1122650769,Ginger Ray Farm Friends Cupcake Picks (Pack of 12),Ginger Ray,10.99,$0.92 / 1EA,,https://cdn0.woolworths.media/content/wowproductimages/small/1122650769.jpg,https://www.woolworths.com.au/shop/productdetails/1122650769
Lemongrass,791769,Madame Flavour Lemongrass Lime & Ginger Tea Pods,Madame Flavour,7.9,$0.44 / 1EA,18 pack,https://cdn0.woolworths.media/content/wowproductimages/small/791769.jpg,https://www.woolworths.com.au/shop/productdetails/791769
Lemongrass,948525,Gourmet Garden Cold Blend Pastes Lemongrass,Gourmet Garden,4.2,$0.53 / 10G,80g,https://cdn0.woolworths.media/content/wowproductimages/small/948525.jpg,https://www.woolworths.com.au/shop/productdetails/948525
Lemongrass,6027814,Woolworths Lemongrass & Lime Marinade,Woolworths,3,$1.20 / 100G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/6027814.jpg,https://www.woolworths.com.au/shop/productdetails/6027814
Lemongrass,271569,Tilda Microwave Coco Chilli & Lemongrass Rice,Tilda,3,$1.20 / 100G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/271569.jpg,https://www.woolworths.com.au/shop/productdetails/271569
Lemongrass,176829,Ben's Original Coconut Chilli & Lemongrass Microwave Rice Pouch,Ben's Original,4,$1.60 / 100G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/176829.jpg,https://www.woolworths.com.au/shop/productdetails/176829
Ground Coriander,251005,Woolworths Coriander Seeds Ground,Woolworths,2,$1.00 / 10G,20g,https://cdn0.woolworths.media/content/wowproductimages/small/251005.jpg,https://www.woolworths.com.au/shop/productdetails/251005
Ground Coriander,94635,Hoyt's Coriander Ground,Hoyt's,2.2,$0.88 / 10G,25g,https://cdn0.woolworths.media/content/wowproductimages/small/094635.jpg,https://www.woolworths.com.au/shop/productdetails/94635
Ground Coriander,6015869,MasterFoods Coriander Seeds Ground,MasterFoods,3.5,$1.17 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/6015869.jpg,https://www.woolworths.com.au/shop/productdetails/6015869
Ground Coriander,433267,Maharajah's Choice Ground Coriander Spice,Maharajah's Choice,2.5,$0.10 / 10G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/433267.jpg,https://www.woolworths.com.au/shop/productdetails/433267
Ground Coriander,251004,Woolworths Coriander Leaves Leaves,Woolworths,2,$4.00 / 10G,5g,https://cdn0.woolworths.media/content/wowproductimages/small/251004.jpg,https://www.woolworths.com.au/shop/productdetails/251004
Ground Coriander,23031,MasterFoods Coriander Leaves,MasterFoods,3.5,$7.00 / 10G,5g,https://cdn0.woolworths.media/content/wowproductimages/small/023031.jpg,https://www.woolworths.com.au/shop/productdetails/23031
Ground Coriander,948509,Gourmet Garden Paste Coriander,Gourmet Garden,4.2,$0.53 / 10G,80g,https://cdn0.woolworths.media/content/wowproductimages/small/948509.jpg,https://www.woolworths.com.au/shop/productdetails/948509
Ground Coriander,781395,Gourmet Garden Coriander Lightly Dried Sachet,Gourmet Garden,4.2,$5.25 / 10G,8g,https://cdn0.woolworths.media/content/wowproductimages/small/781395.jpg,https://www.woolworths.com.au/shop/productdetails/781395
Ground Coriander,20399,Hoyt's Coriander Seed Whole,Hoyt's,1.8,$0.72 / 10G,25g,https://cdn0.woolworths.media/content/wowproductimages/small/020399.jpg,https://www.woolworths.com.au/shop/productdetails/20399
Ground Coriander,469111,Tilda Microwave Coriander & Lime Rice Cups,Tilda,4,$1.60 / 100G,125g x 2 pack,https://cdn0.woolworths.media/content/wowproductimages/small/469111.jpg,https://www.woolworths.com.au/shop/productdetails/469111
Ground Nutmeg,251123,Woolworths Nutmeg Ground,Woolworths,2,$0.67 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/251123.jpg,https://www.woolworths.com.au/shop/productdetails/251123
Ground Nutmeg,6012311,MasterFoods Nutmeg Ground,MasterFoods,,,35g,https://cdn0.woolworths.media/content/wowproductimages/small/6012311.jpg,https://www.woolworths.com.au/shop/productdetails/6012311
Ground Nutmeg,94608,Hoyt's Nutmeg Ground,Hoyt's,2.8,$1.12 / 10G,25g,https://cdn0.woolworths.media/content/wowproductimages/small/094608.jpg,https://www.woolworths.com.au/shop/productdetails/94608
Ground Nutmeg,1122718923,Planet Organic Nutmeg Powder 50g,Planet Organic,7.45,$14.90 / 100G,50G,https://cdn0.woolworths.media/content/wowproductimages/small/1122718923.jpg,https://www.woolworths.com.au/shop/productdetails/1122718923
Ground Nutmeg,35960,MasterFoods Ground Sage Leaves,MasterFoods,3.5,$1.75 / 10G,20g,https://cdn0.woolworths.media/content/wowproductimages/small/035960.jpg,https://www.woolworths.com.au/shop/productdetails/35960
Ground Nutmeg,36351,MasterFoods Ground All Spice,MasterFoods,3.5,$1.17 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/036351.jpg,https://www.woolworths.com.au/shop/productdetails/36351
Ground Nutmeg,250979,Woolworths All Spice Ground,Woolworths,2,$0.67 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/250979.jpg,https://www.woolworths.com.au/shop/productdetails/250979
Ground Nutmeg,251000,Woolworths Cinnamon Ground,Woolworths,2,$0.63 / 10G,32g,https://cdn0.woolworths.media/content/wowproductimages/small/251000.jpg,https://www.woolworths.com.au/shop/productdetails/251000
Ground Nutmeg,250990,Woolworths Ground Cardamom,Woolworths,2,$0.83 / 10G,24g,https://cdn0.woolworths.media/content/wowproductimages/small/250990.jpg,https://www.woolworths.com.au/shop/productdetails/250990
Ground Nutmeg,251230,Woolworths Turmeric Ground Ground,Woolworths,2,$0.67 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/251230.jpg,https://www.woolworths.com.au/shop/productdetails/251230
Flat Rice Noodles,313632,Erawan Rice Noodles Stick Pad Thai,Erawan,2.2,$1.10 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/313632.jpg,https://www.woolworths.com.au/shop/productdetails/313632
Flat Rice Noodles,528873,Wokka Flat Wide Noodles,Wokka,3,$0.75 / 100G,200g x 2 pack,https://cdn0.woolworths.media/content/wowproductimages/small/528873.jpg,https://www.woolworths.com.au/shop/productdetails/528873
Flat Rice Noodles,125623,Pandaroo Thai Rice Noodles,Pandaroo,2.1,$1.05 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/125623.jpg,https://www.woolworths.com.au/shop/productdetails/125623
Flat Rice Noodles,57252,Erawan Rice Stick Large,Erawan,3,$0.80 / 100G,375g,https://cdn0.woolworths.media/content/wowproductimages/small/057252.jpg,https://www.woolworths.com.au/shop/productdetails/57252
Flat Rice Noodles,6057491,Mr Chen's Rice Ribbon Noodles,Mr Chen's,3.2,$1.07 / 100G,300g,https://cdn0.woolworths.media/content/wowproductimages/small/6057491.jpg,https://www.woolworths.com.au/shop/productdetails/6057491
Flat Rice Noodles,345112,Obento Japanese Noodles Soba,Obento,1.7,$0.94 / 100G,180g,https://cdn0.woolworths.media/content/wowproductimages/small/345112.jpg,https://www.woolworths.com.au/shop/productdetails/345112
Flat Rice Noodles,20439,Wokka Rice Noodles,Wokka,3,$0.68 / 100G,440g,https://cdn0.woolworths.media/content/wowproductimages/small/020439.jpg,https://www.woolworths.com.au/shop/productdetails/20439
Flat Rice Noodles,40313,Erawan Rice Stick Medium,Erawan,3,$0.80 / 100G,375g,https://cdn0.woolworths.media/content/wowproductimages/small/040313.jpg,https://www.woolworths.com.au/shop/productdetails/40313
Flat Rice Noodles,745435,Wai Wai Bihoon Rice Vermicelli,Wai Wai,3.8,$0.76 / 100G,50g x 10 pack,https://cdn0.woolworths.media/content/wowproductimages/small/745435.jpg,https://www.woolworths.com.au/shop/productdetails/745435
Flat Rice Noodles,6057338,Mr Chen's Vermicelli Rice Noodles,Mr Chen's,3.8,$0.76 / 100G,500g,https://cdn0.woolworths.media/content/wowproductimages/small/6057338.jpg,https://www.woolworths.com.au/shop/productdetails/6057338
Birds-eye Chillies,136341,Woolworths Bird's Eye Chilli Hot,Woolworths,0.14,$0.14 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/136341.jpg,https://www.woolworths.com.au/shop/productdetails/136341
Birds-eye Chillies,189001,Woolworths Birdseye Chilli Hot,Woolworths,4,$100.00 / 1KG,40g,https://cdn0.woolworths.media/content/wowproductimages/small/189001.jpg,https://www.woolworths.com.au/shop/productdetails/189001
Birds-eye Chillies,106542,Woolworths Green Cayenne Chilli,Woolworths,0.66,$0.66 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/106542.jpg,https://www.woolworths.com.au/shop/productdetails/106542
Birds-eye Chillies,876280,Woolworths Jalapeno Chilli Punnet,Woolworths,4,$50.00 / 1KG,80g,https://cdn0.woolworths.media/content/wowproductimages/small/876280.jpg,https://www.woolworths.com.au/shop/productdetails/876280
Birds-eye Chillies,878644,Woolworths Habanero Chilli Hot Punnet,Woolworths,4,$114.29 / 1KG,35g,https://cdn0.woolworths.media/content/wowproductimages/small/878644.jpg,https://www.woolworths.com.au/shop/productdetails/878644
